score,true_label,attack_family,cost_proxy,score_source,split
0.869685,0,Normal,0.656634,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.991016,0,Normal,0.713829,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.023321,0,Normal,0.362051,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.999477,0,Normal,0.714647,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.999944,0,Normal,0.743873,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.350077,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.709394,0,Normal,0.705645,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000514,0,Normal,0.229471,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204872,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000508,0,Normal,0.229329,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000439,0,Normal,0.230687,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.350195,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000480,0,Normal,0.228702,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000451,0,Normal,0.230979,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000501,0,Normal,0.229178,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.001462,0,Normal,0.229240,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.001622,0,Normal,0.230432,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.001265,0,Normal,0.234170,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.001280,0,Normal,0.234305,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.001455,0,Normal,0.232145,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.001501,0,Normal,0.240663,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.001580,0,Normal,0.230134,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.001256,0,Normal,0.234093,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000381,0,Normal,0.232117,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000315,0,Normal,0.233660,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000320,0,Normal,0.233836,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000366,0,Normal,0.228715,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.999934,0,Normal,0.781995,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000355,0,Normal,0.231350,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204813,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000110,0,Normal,0.225140,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000151,0,Normal,0.228055,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000147,0,Normal,0.230705,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.356236,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.229643,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.228180,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.360819,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.227520,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.230711,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.360819,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.228842,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.373858,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.231575,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.230809,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.356236,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.224336,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.229261,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.359154,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.233588,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.360819,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.229547,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.230621,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204886,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.229891,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.214195,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.229487,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.230218,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204879,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.233481,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.230180,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204814,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.231483,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.363713,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.211302,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.230896,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.353836,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.231309,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.231890,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.232373,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.999996,0,Normal,0.746866,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.229568,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.228810,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.233530,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.360819,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.231624,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.226370,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.350077,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000541,0,Normal,0.213983,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.228469,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204855,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.228637,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204792,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.228001,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.231011,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.209571,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.775072,0,Normal,0.600945,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.768922,0,Normal,0.601744,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204813,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.229908,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.231372,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.229304,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.399142,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.227398,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.399052,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.230258,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.230172,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.406411,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.999588,0,Normal,0.733205,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.360819,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.229506,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.230099,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.399053,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.228885,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.797741,0,Normal,0.633091,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.360819,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.360819,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.231647,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.228154,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204871,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.224573,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.234778,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.231751,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204877,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.538052,0,Normal,0.502673,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.230658,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.203539,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.232005,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.228983,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204787,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.229940,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.230589,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.233755,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.228775,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.314770,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.350671,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.231947,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.007768,0,Normal,0.204921,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.036044,0,Normal,0.218995,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.202162,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.209607,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.022337,0,Normal,0.212257,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.009312,0,Normal,0.205711,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.203235,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.026798,0,Normal,0.214449,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000004,0,Normal,0.201574,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.360669,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.030707,0,Normal,0.216370,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.360819,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.201568,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.356474,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.202127,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.040407,0,Normal,0.221171,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.373856,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.036206,0,Normal,0.219161,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.398901,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.050978,0,Normal,0.226472,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.032205,0,Normal,0.217066,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.042963,0,Normal,0.222511,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.001484,0,Normal,0.201877,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204855,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.006280,0,Normal,0.204158,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.025193,0,Normal,0.213590,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.203492,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.045783,0,Normal,0.223924,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.020412,0,Normal,0.211260,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.218044,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.031116,0,Normal,0.216514,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.004532,0,Normal,0.203257,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.024765,0,Normal,0.213424,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.033950,0,Normal,0.217900,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204816,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.201573,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.019216,0,Normal,0.210583,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.285320,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.033646,0,Normal,0.217850,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.038653,0,Normal,0.220373,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.202182,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.320543,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.202179,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000002,0,Normal,0.201568,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.234850,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.058833,0,Normal,0.230504,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.201577,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.406411,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.016665,0,Normal,0.209368,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.009104,0,Normal,0.205637,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.398901,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.108521,0,Normal,0.255356,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.353836,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.096690,0,Normal,0.249327,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.202153,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.359154,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.030255,0,Normal,0.216166,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.029456,0,Normal,0.215768,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204930,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.202045,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204844,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.204848,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.201902,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.021473,0,Normal,0.211720,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.331978,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000004,0,Normal,0.201560,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.323012,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000003,0,Normal,0.201543,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.025393,0,Normal,0.213712,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000023,0,Normal,0.267922,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000003,0,Normal,0.201576,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.202147,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.358576,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.021033,0,Normal,0.211555,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.201572,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.359733,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.025862,0,Normal,0.213944,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.202188,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.018269,0,Normal,0.210154,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000021,0,Normal,0.346641,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.202204,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.023157,0,Normal,0.212577,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.398901,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.202132,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.360669,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000004,0,Normal,0.201585,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000001,0,Normal,0.201570,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.353836,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.058853,0,Normal,0.230440,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.034734,0,Normal,0.218403,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
0.000000,0,Normal,0.398901,unsw_nb15_deduplicated_sgd_logistic_calibration,test_deduplicated
